date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:52:09	221386/221386	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2001:02:02%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/post-2.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/post-2.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:10	87532/87532	---M--	200	added ('OK')	application/javascript	date:Wed,%2007%20Aug%202024%2000:27:04%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/jquery-3.7.1.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/jquery-3.7.1.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:10	60635/60635	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Feb%202024%2003:34:44%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/bootstrap.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/bootstrap.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:10	7729/7729	---M--	200	added ('OK')	application/javascript	date:Sat,%2022%20Jul%202023%2000:36:34%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/validator.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/validator.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:10	21081/21081	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2021:56:50%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/jquery.slicknav.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/jquery.slicknav.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:11	148486/148486	---M--	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2022:17:36%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/swiper-bundle.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/swiper-bundle.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:11	9028/9028	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jan%202024%2022:38:52%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/jquery.waypoints.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/jquery.waypoints.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:11	1057/1057	---M--	200	added ('OK')	application/javascript	date:Fri,%2021%20Jul%202023%2022:33:06%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/jquery.counterup.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/jquery.counterup.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:11	35456/35456	---M--	200	added ('OK')	application/javascript	date:Mon,%2022%20Jan%202024%2021:50:04%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/isotope.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/isotope.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:11	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Feb%202022%2005:50:42%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/jquery.magnific-popup.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/jquery.magnific-popup.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:12	23366/23366	---M--	200	added ('OK')	application/javascript	date:Sat,%2022%20Jul%202023%2019:16:52%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/SmoothScroll.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/SmoothScroll.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:12	2072/2072	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Jan%202024%2023:02:10%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/parallaxie.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/parallaxie.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:12	63403/63403	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Nov%202021%2017:25:12%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/gsap.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/gsap.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:12	3720/3720	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Jun%202024%2023:22:24%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/magiccursor.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/magiccursor.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:12	15524/15524	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2018:45:42%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/SplitText.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/SplitText.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:13	16155/16155	---M--	200	added ('OK')	application/javascript	date:Fri,%2012%20Jan%202024%2018:42:36%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/ScrollTrigger.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/ScrollTrigger.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:13	64021/64021	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20Jul%202024%2022:55:10%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/jquery.mb.YTPlayer.min.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/jquery.mb.YTPlayer.min.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:13	16064/16064	---M--	200	added ('OK')	application/javascript	date:Sun,%2019%20Mar%202017%2014:56:32%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/wow.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/wow.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:13	8305/8305	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20Oct%202024%2022:06:04%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/js/function.js	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/js/function.js	(from https://demo.awaikenthemes.com/html-preview/leadz/index.html)
00:52:14	109808/109808	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-brands-400.woff2	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-brands-400.woff2	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:14	24488/24488	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-regular-400.woff2	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-regular-400.woff2	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:15	63348/63348	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-regular-400.ttf	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-regular-400.ttf	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:15	189684/189684	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-brands-400.ttf	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-brands-400.ttf	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:15	150020/150020	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-solid-900.woff2	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-solid-900.woff2	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:15	4568/4568	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-v4compatibility.woff2	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-v4compatibility.woff2	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:16	10172/10172	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-v4compatibility.ttf	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-v4compatibility.ttf	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:16	4190/4190	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Oct%202024%2018:56:58%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/icon-contact-btn.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/icon-contact-btn.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:16	394668/394668	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-solid-900.ttf	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/webfonts/fa-solid-900.ttf	(from https://demo.awaikenthemes.com/html-preview/leadz/css/all.css)
00:52:16	451/451	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202024%2000:30:14%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/icon-sub-heading-primary.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/icon-sub-heading-primary.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:16	6765/6765	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202024%2001:19:06%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/section-bg.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/section-bg.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:17	246361/246361	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Oct%202024%2000:04:36%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/hero-bg.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/hero-bg.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:17	492/492	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202024%2001:24:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/icon-sub-heading-accent.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/icon-sub-heading-accent.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:17	1340/1340	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2030%20Sep%202024%2023:51:28%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/approach-bg-shape.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/approach-bg-shape.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:17	173974/173974	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Oct%202024%2001:56:20%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-wisdom-bg.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-wisdom-bg.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:18	1226/1226	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Oct%202024%2000:09:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/icon-quesion-mark.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/icon-quesion-mark.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:18	965/965	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Oct%202024%2022:16:38%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/icon-blockquote.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/icon-blockquote.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:18	5096/5096	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Oct%202024%2000:14:08%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/icon-company-history.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/icon-company-history.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:18	1297/1297	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:57:14%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/testimonial-quotes.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/testimonial-quotes.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/css/custom.css)
00:52:20	31231/31231	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2021:41:12%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/about-approach-chart.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/about-approach-chart.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:20	253833/253833	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Oct%202024%2000:46:56%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/hero-bg-2.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/hero-bg-2.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/index-slider.html)
00:52:20	4167/4167	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Oct%202024%2017:16:22%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/approach-investment-img.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/approach-investment-img.png	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:20	2977/2977	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Oct%202024%2022:25:32%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/about-approach-progress-circle.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/about-approach-progress-circle.png	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:20	12692/12692	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Oct%202024%2023:20:24%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-1.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-1.png	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:21	5811/5811	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Oct%202024%2023:20:32%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-2.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-2.png	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:21	37413/37413	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Oct%202024%2023:20:40%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-3.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-3.png	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:21	14895/14895	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Oct%202024%2023:20:50%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-4.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/benefits-item-image-4.png	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:21	8894/8894	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2023:53:44%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-1.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:21	8976/8976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2023:53:54%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-2.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:22	6396/6396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2023:54:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-3.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-3.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:22	8227/8227	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2023:54:08%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-4.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/success-customer-img-4.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:22	20432/20432	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2000:14:12%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-success-chart.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-success-chart.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:23	371951/371951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2000:13:42%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-success-image.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-success-image.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:23	199538/199538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2000:30:48%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/team-1.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/team-1.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:23	240161/240161	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2000:30:56%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/team-2.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/team-2.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:23	225240/225240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202024%2000:31:04%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/team-3.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/team-3.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/about.html)
00:52:24	137246/137246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Oct%202024%2023:43:48%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-1.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/history.html)
00:52:24	148858/148858	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Oct%202024%2000:08:04%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-2.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/history.html)
00:52:24	131693/131693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Oct%202024%2000:08:10%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-3.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-3.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/history.html)
00:52:24	150463/150463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Oct%202024%2000:08:16%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-4.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-4.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/history.html)
00:52:25	137093/137093	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Oct%202024%2000:08:22%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-5.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-history-img-5.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/history.html)
00:52:25	152659/152659	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Oct%202024%2018:50:10%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/team-4.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/team-4.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/team.html)
00:52:25	198064/198064	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Oct%202024%2018:50:38%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/team-5.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/team-5.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/team.html)
00:52:25	227692/227692	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Oct%202024%2018:50:46%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/team-6.jpg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/team-6.jpg	(from https://demo.awaikenthemes.com/html-preview/leadz/team.html)
00:52:25	4985/4985	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:23:48%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-1.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-1.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:26	8048/8048	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:23:54%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-2.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-2.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:26	6972/6972	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:24:00%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-3.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-3.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:26	6416/6416	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:24:10%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-4.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-4.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:26	8156/8156	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:24:16%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-5.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-5.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:27	11272/11272	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:24:32%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-6.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-6.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:27	13221/13221	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:24:38%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-7.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-7.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:27	8655/8655	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:24:44%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-8.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-8.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:27	11265/11265	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Oct%202024%2021:43:26%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/company-logo-9.svg	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/company-logo-9.svg	(from https://demo.awaikenthemes.com/html-preview/leadz/client.html)
00:52:28	253029/253029	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Oct%202024%2021:53:34%20GMT	https://demo.awaikenthemes.com/html-preview/leadz/images/testimonial-author-1.png	C:/Users/HP/Desktop/aruntask/bank_project/demo.awaikenthemes.com/html-preview/leadz/images/testimonial-author-1.png	(from https://demo.awaikenthemes.com/html-preview/leadz/testimonial.html)
